Year,Country,Per-capita_Per-capita territorial,Per-capita_Per-capita consumption
2012,CRI,0.418331143058489,0.702743843069537
2013,CRI,0.434691077640891,0.693310887257299
2014,CRI,0.436537458434906,0.681598393579313
2015,CRI,0.412909933675017,0.674073005326291
2016,CRI,0.433568823289764,0.675027754381303
2017,CRI,0.438805067768572,0.675332270345509
2018,CRI,0.433822488251194,0.690997793843448
2019,CRI,0.413231092414535,0.662555279697515
2020,CRI,0.360298322032726,0.584475204888701
2021,CRI,0.40905712988666,0.649371217071537
2022,CRI,0.419426067567037,
1950,HRV,0.207305718950626,
1951,HRV,0.194444087380123,
1952,HRV,0.193168058720464,
1953,HRV,0.190298477872531,
1954,HRV,0.224934885068848,
1955,HRV,0.255149623003084,
1956,HRV,0.289449680241311,
1957,HRV,0.311419146249102,
1958,HRV,0.304580506925394,
1959,HRV,0.346595641068301,
1960,HRV,0.375861820063498,
1961,HRV,0.391133272987813,
1962,HRV,0.398318764637228,
1963,HRV,0.439965192142915,
1964,HRV,0.49535458883481,
1965,HRV,0.506560500924723,
1966,HRV,0.498627477772301,
1967,HRV,0.500911175605892,
1968,HRV,0.532889049779878,
1969,HRV,0.550064096537801,
1970,HRV,0.716612360323778,
1971,HRV,0.769041210397404,
1972,HRV,0.71704346667014,
1973,HRV,0.854346900719999,
1974,HRV,0.854332400912149,
1975,HRV,0.887590316227142,
1976,HRV,0.9123130849197,
1977,HRV,0.883177788136077,
1978,HRV,0.983082303431672,
1979,HRV,1.06456888191559,
1980,HRV,1.04133537784608,
1981,HRV,1.12594897534718,
1982,HRV,1.02870120199337,
1983,HRV,1.10240321463039,
1984,HRV,1.15676511909691,
1985,HRV,1.17350177156253,
1986,HRV,1.21948249023669,
1987,HRV,1.18511231298345,
1988,HRV,1.21930937764374,
1989,HRV,1.21341244361355,
1990,HRV,1.2865737026683,1.17599951148755
1991,HRV,0.956897713549171,0.881626032639025
1992,HRV,0.931072021900527,1.03481949313289
1993,HRV,0.957122420710892,1.03669236887431
1994,HRV,0.908906042124768,1.01023244429958
1995,HRV,0.954720953124635,1.11832223171709
1996,HRV,0.994727120737723,1.13521376324759
1997,HRV,1.07496361618449,1.21355806747533
1998,HRV,1.11345784915476,1.19920187932633
1999,HRV,1.18658641931825,1.30269958939165
2000,HRV,1.17968584842939,1.29931633533235
2001,HRV,1.2585594639833,1.48326818229743
2002,HRV,1.33254154247295,1.59544513812089
2003,HRV,1.42014420247834,1.54881870451157
2004,HRV,1.40566640854562,1.59167888428134
2005,HRV,1.43804852234864,1.59516904755543
2006,HRV,1.45476656944046,1.74968065400782
2007,HRV,1.54007696556451,1.83985949045576
2008,HRV,1.46563719644292,2.0945655048122
2009,HRV,1.35806811530012,1.59716558195189
2010,HRV,1.31307326627371,1.50810195528304
2011,HRV,1.29507578201101,1.45733941302488
2012,HRV,1.20227403770991,1.48067714382503
2013,HRV,1.16750760566513,1.49079187816055
2014,HRV,1.12646744647259,1.21871145344651
2015,HRV,1.14336840635805,1.3781814681938
2016,HRV,1.1701486647941,1.45954120605967
2017,HRV,1.22021691898607,1.42613864632201
2018,HRV,1.16269561624234,1.59049844954236
2019,HRV,1.1801572976878,1.55215041847047
2020,HRV,1.1238831039145,1.50261782679334
2021,HRV,1.17035729145071,1.54414047496566
2022,HRV,1.18682273825368,
1950,CUB,0.258097370034545,
1951,CUB,0.291932112665842,
1952,CUB,0.277856410153874,
1953,CUB,0.268322095822928,
1954,CUB,0.252630810865445,
1955,CUB,0.281957046689073,
1956,CUB,0.238125994845718,
1957,CUB,0.553763661659699,
1958,CUB,0.704129951593545,
1959,CUB,0.600519883197362,
1960,CUB,0.514016635945572,
1961,CUB,0.447669370098062,
1962,CUB,0.510035008672212,
1963,CUB,0.459532848817601,
1964,CUB,0.493162089301216,
1965,CUB,0.493714463386179,
1966,CUB,0.503024255569497,
1967,CUB,0.511860261076144,
1968,CUB,0.511344335728727,
1969,CUB,0.540336081658425,
1970,CUB,0.574001105134611,
1971,CUB,0.592335696847839,
1972,CUB,0.618442678905087,
1973,CUB,0.656792521864912,
1974,CUB,0.663621769418752,
1975,CUB,0.775650059950502,
1976,CUB,0.773136829046294,
1977,CUB,0.828838314569772,
1978,CUB,0.860045661223709,
1979,CUB,0.884683831728384,
1980,CUB,0.872941765400626,
1981,CUB,0.906841272427219,
1982,CUB,0.951006296870606,
1983,CUB,0.842472244547136,
1984,CUB,0.88342120416741,
1985,CUB,0.875489685787702,
1986,CUB,0.89451328674458,
1987,CUB,0.896808578453276,
1988,CUB,0.932397345868035,
1989,CUB,0.926045242585038,
1990,CUB,0.761462449995593,
1991,CUB,0.69213908408586,
1992,CUB,0.521191214920051,
1993,CUB,0.49904787173052,
1994,CUB,0.53602229769199,
1995,CUB,0.570372758824158,
1996,CUB,0.580876173752334,
1997,CUB,0.615650799952849,
1998,CUB,0.600923821670558,
1999,CUB,0.603220163434223,
2000,CUB,0.633434992179779,
2001,CUB,0.617827967488109,
2002,CUB,0.623637407199573,
2003,CUB,0.632226614524885,
2004,CUB,0.613215455280491,
2005,CUB,0.636120262774071,
2006,CUB,0.649996241638255,
2007,CUB,0.63459400228884,
2008,CUB,0.680299419211449,
2009,CUB,0.686870482282123,
2010,CUB,0.826719783476921,
2011,CUB,0.710921967515665,
2012,CUB,0.720090424214398,
2013,CUB,0.677998464782979,
2014,CUB,0.664930187742454,
2015,CUB,0.709244097778623,
2016,CUB,0.677898945244543,
2017,CUB,0.600616264460342,
2018,CUB,0.557335494682395,
2019,CUB,0.545500026145276,
2020,CUB,0.513868164060082,
2021,CUB,0.511970141766101,
2022,CUB,0.513649210320275,
1950,CUW,16.8126100433479,
1951,CUW,25.6464005026064,
1952,CUW,14.4446158861744,
1953,CUW,16.2995743982041,
1954,CUW,32.1242995917108,
1955,CUW,25.8736450335511,
1956,CUW,32.561487082814,
1957,CUW,21.6227724551,
1958,CUW,18.3999353999853,
1959,CUW,22.9934416961153,
1960,CUW,19.3549356094949,
1961,CUW,19.9206013128149,
1962,CUW,21.5555762045265,
1963,CUW,20.3478099970513,
1964,CUW,19.5009010574636,
1965,CUW,17.2513685864184,
1966,CUW,15.9101957071233,
1967,CUW,19.3357973071163,
1968,CUW,17.7480211606495,
1969,CUW,22.9437014181233,
1970,CUW,25.3680847691502,
1971,CUW,21.8486925085241,
1972,CUW,21.0099934537554,
1973,CUW,23.1764524652614,
1974,CUW,20.926536193184,
1975,CUW,15.1095081721401,
1976,CUW,32.1934134227019,
1977,CUW,16.7755118335317,
1978,CUW,14.2555726274235,
1979,CUW,14.9240981657059,
1980,CUW,15.3313051095257,
1981,CUW,14.5869391792857,
1982,CUW,16.3068503194798,
1983,CUW,8.38542496178151,
1984,CUW,20.9600465083967,
1985,CUW,24.5589981633925,
1986,CUW,4.7134815564314,
1987,CUW,4.1956491582815,
1988,CUW,4.13882806498815,
1989,CUW,7.89225147463302,
1990,CUW,8.46968425113959,
1991,CUW,6.7771081995483,
1992,CUW,5.60683934544979,
1993,CUW,8.71096833600971,
1994,CUW,8.42266918955441,
1995,CUW,8.41778868047739,
1996,CUW,7.96177110197325,
1997,CUW,8.43361466696845,
1998,CUW,0.471584627780172,
1999,CUW,3.58313529288709,
2000,CUW,9.63024043204539,
2001,CUW,9.86166183469035,
2002,CUW,9.45692436271119,
2003,CUW,9.34908223399214,
2004,CUW,9.67554701272567,
2005,CUW,9.44774495929665,
2006,CUW,9.68847252578799,
2007,CUW,10.7309374320671,
2008,CUW,10.1567975618696,
2009,CUW,10.2323523885265,
2010,CUW,6.94339086510774,
2011,CUW,8.73200027268623,
2012,CUW,10.4667333544782,
2013,CUW,9.73900900467087,
2014,CUW,11.0400238059813,
2015,CUW,11.794400018871,
2016,CUW,9.89814863622254,
2017,CUW,7.89976912851846,
2018,CUW,6.37173698855578,
2019,CUW,3.16922742313847,
2020,CUW,2.60449685135878,
2021,CUW,2.51968047619092,
2022,CUW,2.5324538138524,
1950,CYP,0.147786442517147,
1951,CYP,0.153608605273762,
1952,CYP,0.168968369514177,
1953,CYP,0.193415741333524,
1954,CYP,0.230299846593656,
1955,CYP,0.230283173414463,
1956,CYP,0.338627609422729,
1957,CYP,0.403208287963305,
1958,CYP,0.370966400351364,
1959,CYP,0.395206175654741,
1960,CYP,0.412997015946655,
1961,CYP,0.396614103460212,
1962,CYP,0.410741341932862,
1963,CYP,0.442936862397103,
1964,CYP,0.445699756732059,
1965,CYP,0.508458911838816,
1966,CYP,0.544351228510927,
1967,CYP,0.592321500242137,
1968,CYP,0.700038062083676,
1969,CYP,0.715636516705203,
1970,CYP,0.72519527265133,
1971,CYP,0.797725561002826,
1972,CYP,1.01393138265717,
1973,CYP,1.05005852065724,
1974,CYP,0.811627885393214,
1975,CYP,0.842423061062416,
1976,CYP,1.04636559854856,
1977,CYP,1.1223555124077,
1978,CYP,1.16944079086301,
1979,CYP,1.23759099895237,
1980,CYP,1.30999459498074,
1981,CYP,1.22951208114246,
1982,CYP,1.23764600176179,
1983,CYP,1.21570607461493,
1984,CYP,1.2266511642396,
1985,CYP,1.17314776453246,
1986,CYP,1.32381985207681,
1987,CYP,1.51278142187929,
1988,CYP,1.49478615444083,
1989,CYP,1.55478552160229,
1990,CYP,1.60773888825048,2.35088087746695
1991,CYP,1.75328781775597,2.35536865066878
1992,CYP,1.85411877625124,2.80316028527528
1993,CYP,1.89970784587646,2.50196368784416
1994,CYP,1.93646081603927,2.44765310184335
1995,CYP,1.85510109657811,2.47216149198273
1996,CYP,1.9264460222284,2.80302068433841
1997,CYP,1.9153441026579,2.49625428190128
1998,CYP,1.96713514050272,2.95869515856357
1999,CYP,2.00936933476972,2.45906336642442
2000,CYP,2.04487651489131,2.21732201029588
2001,CYP,1.9740394964496,2.22613931864273
2002,CYP,1.99219406051878,2.3226820743402
2003,CYP,2.06250087456906,2.33970524238124
2004,CYP,2.08675620332451,2.48529032604556
2005,CYP,2.09414486467324,2.54316316878939
2006,CYP,2.1165617579192,2.56018778042536
2007,CYP,2.16117058989126,2.73321590909063
2008,CYP,2.1775619644715,2.95588205067858
2009,CYP,2.08081744419445,2.14498654822076
2010,CYP,1.95718570044347,2.09025570547424
2011,CYP,1.85614582065057,1.99030893934433
2012,CYP,1.71387897122341,1.92286393420328
2013,CYP,1.53951391270127,1.51877936101106
2014,CYP,1.61177612917706,1.64212729782602
2015,CYP,1.60258956840609,1.53817612438545
2016,CYP,1.68002033123961,1.56477791955739
2017,CYP,1.69461699637523,1.76841631142339
2018,CYP,1.63951033419075,1.74740561540391
2019,CYP,1.63074042987256,1.68286187648186
2020,CYP,1.52412813269234,1.40704932063167
2021,CYP,1.54196380717924,1.49932987673281
2022,CYP,1.53296944543353,
1950,CZE,1.77082105446259,
1951,CZE,1.87021864870809,
1952,CZE,1.98213381770582,
1953,CZE,2.03754905858803,
1954,CZE,2.15980277969884,
1955,CZE,2.22556933997587,
1956,CZE,2.370685102766,
1957,CZE,2.46040675527345,
1958,CZE,2.6741375650199,
1959,CZE,2.66625760476734,
1960,CZE,2.8339433267322,
1961,CZE,3.06578631534266,
1962,CZE,3.25901923258461,
1963,CZE,3.4170499927444,
1964,CZE,3.54117759533504,
1965,CZE,3.43732435738001,
1966,CZE,3.40806264090294,
1967,CZE,3.39339306378929,
1968,CZE,3.54436622526582,
1969,CZE,3.75784576384986,
1970,CZE,4.30239034147158,
1971,CZE,4.50339662191721,
1972,CZE,4.52834755028258,
1973,CZE,4.52404567293521,
1974,CZE,4.54835701242879,
1975,CZE,4.72769926860892,
1976,CZE,4.88090202145202,
1977,CZE,4.99852604551866,
1978,CZE,5.01809591458309,
1979,CZE,4.86511341865925,
1980,CZE,4.90778261929148,
1981,CZE,4.84736226417083,
1982,CZE,4.79493195411114,
1983,CZE,4.7989478082579,
1984,CZE,4.9596495544571,
1985,CZE,4.89035665738136,
1986,CZE,4.92342556064669,
1987,CZE,4.86508163734349,
1988,CZE,4.78399785590029,
1989,CZE,4.56436548765324,
1990,CZE,4.35174645489529,4.01007763949653
1991,CZE,3.94376914652674,3.45906607532908
1992,CZE,3.85675844402493,3.92420065975353
1993,CZE,3.70615089452572,3.50174857149044
1994,CZE,3.5081354094531,3.31722533893195
1995,CZE,3.48372129980674,3.27159287765929
1996,CZE,3.57918835551429,3.24523766510923
1997,CZE,3.47671844197466,3.15274590876641
1998,CZE,3.34006630338757,3.04150263731932
1999,CZE,3.10686978208639,2.9380779668352
2000,CZE,3.39296169781397,3.21323957387327
2001,CZE,3.39198807268885,3.25506708448444
2002,CZE,3.30475045701696,3.32962187790613
2003,CZE,3.39748962846663,3.220072343365
2004,CZE,3.41234713615637,3.07100136064744
2005,CZE,3.33695167938032,2.92918606010609
2006,CZE,3.35184654756166,3.05518701784406
2007,CZE,3.38937501977015,3.21536839375796
2008,CZE,3.23324444780205,3.26566171597739
2009,CZE,3.01167422908028,2.98900124621573
2010,CZE,3.06421506774569,3.14684897566887
2011,CZE,2.99547031882462,3.01076741743596
2012,CZE,2.88992720718557,2.87707700474384
2013,CZE,2.77045589029753,2.8271923352518
2014,CZE,2.70549683803332,2.66536689622267
2015,CZE,2.72366342848105,2.7095178223405
2016,CZE,2.76568097760603,2.7391739713011
2017,CZE,2.79310141373223,2.86950823383745
2018,CZE,2.75548791045508,2.93161918656581
2019,CZE,2.61694606694835,2.81671773498362
2020,CZE,2.37647751239811,2.58238475758636
2021,CZE,2.51004238356348,2.83373653325097
2022,CZE,2.54796853216895,
1950,CIV,0.0549707717720977,
1951,CIV,0.0446999630461355,
1952,CIV,0.0486144493167368,
1953,CIV,0.0392689375396259,
1954,CIV,0.0449567328175988,
1955,CIV,0.0435202052321257,
1956,CIV,0.0488915505742258,
1957,CIV,0.0485331523695001,
1958,CIV,0.0392696764178663,
1959,CIV,0.0416132188159894,
1960,CIV,0.0339745261160295,
1961,CIV,0.0392377380769247,
1962,CIV,0.0400171373390655,
1963,CIV,0.040900257984392,
1964,CIV,0.0481329060612288,
1965,CIV,0.0712236444693727,
1966,CIV,0.0723583424887331,
1967,CIV,0.0763894908650729,
1968,CIV,0.0863348214869153,
1969,CIV,0.0981894138491601,
1970,CIV,0.111738249134668,
1971,CIV,0.117156073047336,
1972,CIV,0.123746150491373,
1973,CIV,0.125452006776646,
1974,CIV,0.135136724007902,
1975,CIV,0.158739862278579,
1976,CIV,0.15134354143887,
1977,CIV,0.149139012122601,
1978,CIV,0.170631268166906,
1979,CIV,0.184958971373003,
1980,CIV,0.183048504240824,
1981,CIV,0.122366779982558,
1982,CIV,0.169421081682083,
1983,CIV,0.132837034922242,
1984,CIV,0.145612828895572,
1985,CIV,0.191287199263354,
1986,CIV,0.147631685135177,
1987,CIV,0.188118382917125,
1988,CIV,0.217600108953995,
1989,CIV,0.196808097187607,
1990,CIV,0.10956682064793,0.136529914908742
1991,CIV,0.0950743330103016,0.123138376340988
1992,CIV,0.0817085483343062,0.123705615649081
1993,CIV,0.104382189604916,0.134646512728715
1994,CIV,0.0817255983338991,0.107767743372953
1995,CIV,0.118817290108143,0.141216407215881
1996,CIV,0.138684026143282,0.133186951080699
1997,CIV,0.128338733726016,0.122218139723565
1998,CIV,0.116258728663291,0.149841059465453
1999,CIV,0.101716039489908,0.107074396612782
2000,CIV,0.107768369607946,0.113586859197273
2001,CIV,0.12106340756766,0.103559601210153
2002,CIV,0.114982682047602,0.081219526128002
2003,CIV,0.0798528240715479,0.0968320949366514
2004,CIV,0.108703775282115,0.110395245536443
2005,CIV,0.108828883990557,0.109896222553438
2006,CIV,0.0969216874757586,0.11291594559185
2007,CIV,0.0916276211929378,0.113072188874176
2008,CIV,0.090496063873196,0.11062069895651
2009,CIV,0.0747055870623222,0.0939942115235632
2010,CIV,0.0804398724546171,0.104224754700061
2011,CIV,0.0825649574872224,0.099355048256037
2012,CIV,0.10589337912854,0.138732313082059
2013,CIV,0.117576530857716,0.151310257787771
2014,CIV,0.117537724847895,0.157248229336621
2015,CIV,0.110512553569053,0.151606264875061
2016,CIV,0.135064479923142,0.171149291234108
2017,CIV,0.131826587178199,0.166792468267522
2018,CIV,0.110827927643215,0.158778142491122
2019,CIV,0.109964222548673,0.154532981403928
2020,CIV,0.112161920364709,0.147633627986242
2021,CIV,0.117172695418192,0.156184774770934
2022,CIV,0.114406241827003,
1950,COD,0.0328410644764273,
1951,COD,0.0380026188373317,
1952,COD,0.0444058344777475,
1953,COD,0.0477815420063284,
1954,COD,0.0575757328870241,
1955,COD,0.0677903644612296,
1956,COD,0.06216306845617,
1957,COD,0.0637416613092934,
1958,COD,0.0548122128771053,
1959,COD,0.0494255396628238,
1960,COD,0.0414217013820814,
1961,COD,0.0410154084357156,
1962,COD,0.0368505488111368,
1963,COD,0.0378818333571509,
1964,COD,0.0317548461517985,
1965,COD,0.0386348690920608,
1966,COD,0.0365465169258442,
1967,COD,0.0338172390505132,
1968,COD,0.0482933973360693,
1969,COD,0.0508418983839452,
1970,COD,0.0366984673990784,
1971,COD,0.0389851318804935,
1972,COD,0.0387090209493772,
1973,COD,0.0398284843339175,
1974,COD,0.0409075932497354,
1975,COD,0.0382736102850037,
1976,COD,0.0392847291485515,
1977,COD,0.039121739788177,
1978,COD,0.038469722006326,
1979,COD,0.0394078131290968,
1980,COD,0.0356120748887447,
1981,COD,0.0373282864833403,
1982,COD,0.0294691138182382,
1983,COD,0.037619396716055,
1984,COD,0.0359120225147529,
1985,COD,0.0320058820071023,
1986,COD,0.0287821571312675,
1987,COD,0.0318363014133206,
1988,COD,0.0321687384415758,
1989,COD,0.0341059691181148,
1990,COD,0.0322237101725175,
1991,COD,0.0240707418027914,
1992,COD,0.0206960864095133,
1993,COD,0.0183578323256883,
1994,COD,0.0180866795410421,
1995,COD,0.0195220029605736,
1996,COD,0.0214822630778987,
1997,COD,0.0188116646648382,
1998,COD,0.0162537989794546,
1999,COD,0.0127105233078216,
2000,COD,0.0095701428764428,
2001,COD,0.0089736178539361,
2002,COD,0.0091620582180412,
2003,COD,0.0107526462012044,
2004,COD,0.0100981894815572,
2005,COD,0.0110442058564252,
2006,COD,0.0109978261187195,
2007,COD,0.0118797579055655,
2008,COD,0.0117788850939203,
2009,COD,0.0103912002584856,
2010,COD,0.0112512087397267,
2011,COD,0.0120941130941899,
2012,COD,0.0107586709993691,
2013,COD,0.0145699649068262,
2014,COD,0.0181878366155461,
2015,COD,0.0113690816716311,
2016,COD,0.0085781916402256,
2017,COD,0.0100463888428761,
2018,COD,0.0105773221569999,
2019,COD,0.0109045764618885,
2020,COD,0.0109040738792385,
2021,COD,0.0112935643465495,
2022,COD,0.0099979633934385,
1950,DNK,1.40615397493114,
1951,DNK,1.39151140805797,
1952,DNK,1.44308757035165,
1953,DNK,1.44839834323854,
1954,DNK,1.58856289500706,
1955,DNK,1.66872242173883,
1956,DNK,1.61399238175086,
1957,DNK,1.51316887353922,
1958,DNK,1.6171846496724,
1959,DNK,1.5611470105383,
1960,DNK,1.77212884779405,
1961,DNK,1.87544815840274,
1962,DNK,2.16707118139562,
1963,DNK,2.3712384050251,
1964,DNK,2.49594484984722,
1965,DNK,2.54162018502563,
1966,DNK,2.84957051829823,
1967,DNK,2.76759509618326,
1968,DNK,2.9869105063612,
1969,DNK,3.30792514744558,
1970,DNK,3.4394182541766,
1971,DNK,3.14187564321932,
1972,DNK,3.26428621436866,
1973,DNK,3.22557408860652,
1974,DNK,2.98267196967183,
1975,DNK,3.00587520612387,
1976,DNK,3.22737204120839,
1977,DNK,3.30887065206055,
1978,DNK,3.2602126709488,
1979,DNK,3.35373443405097,
1980,DNK,3.21022451946693,
1981,DNK,2.75300300098348,
1982,DNK,2.85444843427018,
1983,DNK,2.66826554598146,
1984,DNK,2.7062119617091,
1985,DNK,3.19765422152363,
1986,DNK,3.13486636175332,
1987,DNK,3.1037376962027,
1988,DNK,2.92907125665815,
1989,DNK,2.58815912988745,
1990,DNK,2.83698988599467,3.29060473060287
1991,DNK,3.39175981325644,3.47923188272494
1992,DNK,3.07582140127877,3.65956503110699
1993,DNK,3.18306588417328,3.523821350621
1994,DNK,3.38543916019489,3.60209668553098
1995,DNK,3.21416747157904,3.55297013754283
1996,DNK,3.88927264212677,3.79266443130924
1997,DNK,3.38419078069492,3.48643526044649
1998,DNK,3.15409217775612,3.38134608581336
1999,DNK,3.00907913762221,3.56229317416274
2000,DNK,2.77525208364472,3.35358225836399
2001,DNK,2.84580857685715,3.37817882414581
2002,DNK,2.81893968796969,3.37256653334393
2003,DNK,3.06720088583763,3.41931275899526
2004,DNK,2.77683928995563,3.54240899236428
2005,DNK,2.58726984175782,3.35577734832986
2006,DNK,2.97536699965915,3.62980736303074
2007,DNK,2.72488124235792,3.4932420029313
2008,DNK,2.54221434323182,3.39071793520998
2009,DNK,2.4125443285781,3.07287255357562
2010,DNK,2.41857324146351,3.06561576913638
2011,DNK,2.16523403576811,2.9296156644876
2012,DNK,1.94237532755414,2.57490053512625
2013,DNK,2.02620811931458,2.53757464391606
2014,DNK,1.8146926402584,2.46142573225384
2015,DNK,1.68772880745326,2.35953863244615
2016,DNK,1.76550432854894,2.36680907029588
2017,DNK,1.6490150158737,2.34163123558834
2018,DNK,1.63797285435185,2.37332272561791
2019,DNK,1.4574374452166,2.18896698124584
2020,DNK,1.32581307498795,1.99147098866239
2021,DNK,1.38034445505968,2.17650455261112
2022,DNK,1.35306740202625,
1950,DJI,0.0481278275098662,
1951,DJI,0.10883592207348,
1952,DJI,0.105482052982128,
1953,DJI,0.116800256960565,
1954,DJI,0.127271441702609,
1955,DJI,0.136991931175254,
1956,DJI,0.10614021121902,
1957,DJI,0.154148522101044,
1958,DJI,0.161701598358107,
1959,DJI,0.120445648900933,
1960,DJI,0.127996276471957,
1961,DJI,0.134423658563907,
1962,DJI,0.139601812675845,
1963,DJI,0.184294051397563,
1964,DJI,0.22342027296129,
1965,DJI,0.303386901040709,
1966,DJI,0.330797221303341,
1967,DJI,0.198072098243761,
1968,DJI,0.258482940125952,
1969,DJI,0.169879607061083,
1970,DJI,0.263196171188331,
1971,DJI,0.285297455017021,
1972,DJI,0.314705205950349,
1973,DJI,0.276325658247193,
1974,DJI,0.276922916155056,
1975,DJI,0.258890987717061,
1976,DJI,0.23549523776297,
